ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
EWR,"Newark, NJ",RME,"Rome, NY"
EWR,"Newark, NJ",IND,"Indianapolis, IN"
EWR,"Newark, NJ",PVD,"Providence, RI"
EWR,"Newark, NJ",IAD,"Washington, DC"
EWR,"Newark, NJ",LAX,"Los Angeles, CA"
EWR,"Newark, NJ",BOS,"Boston, MA"
EWR,"Newark, NJ",RIC,"Richmond, VA"
EWR,"Newark, NJ",ALB,"Albany, NY"
EWR,"Newark, NJ",MIA,"Miami, FL"
EWR,"Newark, NJ",IAH,"Houston, TX"
EWR,"Newark, NJ",LAS,"Las Vegas, NV"
EWR,"Newark, NJ",MYR,"Myrtle Beach, SC"
EWR,"Newark, NJ",IND,"Indianapolis, IN"
EWR,"Newark, NJ",MSY,"New Orleans, LA"
EWR,"Newark, NJ",PIT,"Pittsburgh, PA"
EWR,"Newark, NJ",BNA,"Nashville, TN"
EWR,"Newark, NJ",ATL,"Atlanta, GA"
EWR,"Newark, NJ",LAX,"Los Angeles, CA"
EWR,"Newark, NJ",FLL,"Fort Lauderdale, FL"
EWR,"Newark, NJ",SJU,"San Juan, PR"
EWR,"Newark, NJ",AUS,"Austin, TX"
EWR,"Newark, NJ",MCO,"Orlando, FL"
EWR,"Newark, NJ",MIA,"Miami, FL"
EWR,"Newark, NJ",ORD,"Chicago, IL"
EWR,"Newark, NJ",CLT,"Charlotte, NC"
EWR,"Newark, NJ",DFW,"Dallas/Fort Worth, TX"
EWR,"Newark, NJ",PHX,"Phoenix, AZ"
EWR,"Newark, NJ",GRR,"Grand Rapids, MI"
EWR,"Newark, NJ",SEA,"Seattle, WA"
EWR,"Newark, NJ",MKE,"Milwaukee, WI"
EWR,"Newark, NJ",HOU,"Houston, TX"
EWR,"Newark, NJ",HPN,"White Plains, NY"
EWR,"Newark, NJ",SAN,"San Diego, CA"
EWR,"Newark, NJ",SEA,"Seattle, WA"
EWR,"Newark, NJ",PDX,"Portland, OR"
EWR,"Newark, NJ",LAX,"Los Angeles, CA"
EWR,"Newark, NJ",SFO,"San Francisco, CA"
EWR,"Newark, NJ",MSP,"Minneapolis, MN"
EWR,"Newark, NJ",MDT,"Harrisburg, PA"
EWR,"Newark, NJ",RFD,"Rockford, IL"
EWR,"Newark, NJ",PHL,"Philadelphia, PA"
EWR,"Newark, NJ",DFW,"Dallas/Fort Worth, TX"
EWR,"Newark, NJ",SDF,"Louisville, KY"
EWR,"Newark, NJ",MIA,"Miami, FL"
EWR,"Newark, NJ",AEX,"Alexandria, LA"
EWR,"Newark, NJ",LAS,"Las Vegas, NV"
EWR,"Newark, NJ",MVY,"Martha's Vineyard, MA"
EWR,"Newark, NJ",ACK,"Nantucket, MA"
EWR,"Newark, NJ",SYR,"Syracuse, NY"
EWR,"Newark, NJ",BID,"Block Island, RI"
EWR,"Newark, NJ",JHW,"Jamestown, NY"
EWR,"Newark, NJ",SLC,"Salt Lake City, UT"
EWR,"Newark, NJ",MIA,"Miami, FL"
EWR,"Newark, NJ",ORD,"Chicago, IL"
EWR,"Newark, NJ",MIA,"Miami, FL"
EWR,"Newark, NJ",MCO,"Orlando, FL"
EWR,"Newark, NJ",CLE,"Cleveland, OH"
EWR,"Newark, NJ",RAP,"Rapid City, SD"
EWR,"Newark, NJ",DTW,"Detroit, MI"
EWR,"Newark, NJ",CVG,"Cincinnati, OH"
EWR,"Newark, NJ",BUF,"Buffalo, NY"
EWR,"Newark, NJ",ORD,"Chicago, IL"
EWR,"Newark, NJ",STL,"St. Louis, MO"
EWR,"Newark, NJ",SAT,"San Antonio, TX"
EWR,"Newark, NJ",IAH,"Houston, TX"
EWR,"Newark, NJ",CMH,"Columbus, OH"
EWR,"Newark, NJ",GSO,"Greensboro/High Point, NC"
EWR,"Newark, NJ",AVL,"Asheville, NC"
EWR,"Newark, NJ",EYW,"Key West, FL"
EWR,"Newark, NJ",JAX,"Jacksonville, FL"
EWR,"Newark, NJ",GSP,"Greer, SC"
EWR,"Newark, NJ",SYR,"Syracuse, NY"
EWR,"Newark, NJ",MSP,"Minneapolis, MN"
EWR,"Newark, NJ",MKE,"Milwaukee, WI"
EWR,"Newark, NJ",MSN,"Madison, WI"
EWR,"Newark, NJ",CLT,"Charlotte, NC"
EWR,"Newark, NJ",MYR,"Myrtle Beach, SC"
EWR,"Newark, NJ",ORF,"Norfolk, VA"
EWR,"Newark, NJ",MEM,"Memphis, TN"
EWR,"Newark, NJ",IND,"Indianapolis, IN"
EWR,"Newark, NJ",RDU,"Raleigh/Durham, NC"
EWR,"Newark, NJ",PHL,"Philadelphia, PA"
EWR,"Newark, NJ",PVD,"Providence, RI"
EWR,"Newark, NJ",MSY,"New Orleans, LA"
EWR,"Newark, NJ",PIT,"Pittsburgh, PA"
EWR,"Newark, NJ",IAD,"Washington, DC"
EWR,"Newark, NJ",DFW,"Dallas/Fort Worth, TX"
EWR,"Newark, NJ",BNA,"Nashville, TN"
EWR,"Newark, NJ",ATL,"Atlanta, GA"
EWR,"Newark, NJ",BOS,"Boston, MA"
EWR,"Newark, NJ",SRQ,"Sarasota/Bradenton, FL"
EWR,"Newark, NJ",MCI,"Kansas City, MO"
EWR,"Newark, NJ",BGR,"Bangor, ME"
EWR,"Newark, NJ",BTV,"Burlington, VT"
EWR,"Newark, NJ",CHS,"Charleston, SC"
EWR,"Newark, NJ",MHT,"Manchester, NH"
EWR,"Newark, NJ",ROC,"Rochester, NY"
EWR,"Newark, NJ",SDF,"Louisville, KY"
EWR,"Newark, NJ",GRR,"Grand Rapids, MI"
EWR,"Newark, NJ",TVC,"Traverse City, MI"
EWR,"Newark, NJ",PWM,"Portland, ME"
EWR,"Newark, NJ",SAV,"Savannah, GA"
EWR,"Newark, NJ",ALB,"Albany, NY"
EWR,"Newark, NJ",MIA,"Miami, FL"
EWR,"Newark, NJ",TPA,"Tampa, FL"
EWR,"Newark, NJ",LGA,"New York, NY"
EWR,"Newark, NJ",LAX,"Los Angeles, CA"
EWR,"Newark, NJ",FLL,"Fort Lauderdale, FL"
EWR,"Newark, NJ",BOS,"Boston, MA"
EWR,"Newark, NJ",SJU,"San Juan, PR"
EWR,"Newark, NJ",SFO,"San Francisco, CA"
EWR,"Newark, NJ",JFK,"New York, NY"
EWR,"Newark, NJ",RSW,"Fort Myers, FL"
EWR,"Newark, NJ",MCO,"Orlando, FL"
EWR,"Newark, NJ",PBI,"West Palm Beach/Palm Beach, FL"
EWR,"Newark, NJ",CVG,"Cincinnati, OH"
EWR,"Newark, NJ",VPS,"Valparaiso, FL"
EWR,"Newark, NJ",TYS,"Knoxville, TN"
EWR,"Newark, NJ",AVL,"Asheville, NC"
EWR,"Newark, NJ",GRR,"Grand Rapids, MI"
EWR,"Newark, NJ",DSM,"Des Moines, IA"
EWR,"Newark, NJ",SAV,"Savannah, GA"
EWR,"Newark, NJ",MSP,"Minneapolis, MN"
EWR,"Newark, NJ",MKC,"Kansas City, MO"
EWR,"Newark, NJ",BED,"Bedford, MA"
EWR,"Newark, NJ",FLL,"Fort Lauderdale, FL"
EWR,"Newark, NJ",AUS,"Austin, TX"
EWR,"Newark, NJ",LUK,"Cincinnati, OH"
EWR,"Newark, NJ",GPT,"Gulfport/Biloxi, MS"
EWR,"Newark, NJ",CLE,"Cleveland, OH"
EWR,"Newark, NJ",DTW,"Detroit, MI"
EWR,"Newark, NJ",MIA,"Miami, FL"
EWR,"Newark, NJ",ORD,"Chicago, IL"
EWR,"Newark, NJ",PSP,"Palm Springs, CA"
EWR,"Newark, NJ",SAT,"San Antonio, TX"
EWR,"Newark, NJ",SMF,"Sacramento, CA"
EWR,"Newark, NJ",IAH,"Houston, TX"
EWR,"Newark, NJ",STT,"Charlotte Amalie, VI"
EWR,"Newark, NJ",GSO,"Greensboro/High Point, NC"
EWR,"Newark, NJ",OMA,"Omaha, NE"
EWR,"Newark, NJ",JAC,"Jackson, WY"
EWR,"Newark, NJ",TPA,"Tampa, FL"
EWR,"Newark, NJ",DEN,"Denver, CO"
EWR,"Newark, NJ",SLC,"Salt Lake City, UT"
EWR,"Newark, NJ",LAS,"Las Vegas, NV"
EWR,"Newark, NJ",SAN,"San Diego, CA"
EWR,"Newark, NJ",JAX,"Jacksonville, FL"
EWR,"Newark, NJ",MSP,"Minneapolis, MN"
EWR,"Newark, NJ",SEA,"Seattle, WA"
EWR,"Newark, NJ",PDX,"Portland, OR"
EWR,"Newark, NJ",GJT,"Grand Junction, CO"
EWR,"Newark, NJ",BQN,"Aguadilla, PR"
EWR,"Newark, NJ",MYR,"Myrtle Beach, SC"
EWR,"Newark, NJ",ORF,"Norfolk, VA"
EWR,"Newark, NJ",MEM,"Memphis, TN"
EWR,"Newark, NJ",HNL,"Honolulu, HI"
EWR,"Newark, NJ",OGG,"Kahului, HI"
EWR,"Newark, NJ",RDU,"Raleigh/Durham, NC"
EWR,"Newark, NJ",MSY,"New Orleans, LA"
EWR,"Newark, NJ",PIT,"Pittsburgh, PA"
EWR,"Newark, NJ",IAD,"Washington, DC"
EWR,"Newark, NJ",DFW,"Dallas/Fort Worth, TX"
EWR,"Newark, NJ",BNA,"Nashville, TN"
EWR,"Newark, NJ",ATL,"Atlanta, GA"
EWR,"Newark, NJ",LAX,"Los Angeles, CA"
EWR,"Newark, NJ",FLL,"Fort Lauderdale, FL"
EWR,"Newark, NJ",BZN,"Bozeman, MT"
EWR,"Newark, NJ",BOS,"Boston, MA"
EWR,"Newark, NJ",PHX,"Phoenix, AZ"
EWR,"Newark, NJ",ANC,"Anchorage, AK"
EWR,"Newark, NJ",SJU,"San Juan, PR"
EWR,"Newark, NJ",SFO,"San Francisco, CA"
EWR,"Newark, NJ",AUS,"Austin, TX"
EWR,"Newark, NJ",SNA,"Santa Ana, CA"
EWR,"Newark, NJ",SRQ,"Sarasota/Bradenton, FL"
EWR,"Newark, NJ",MCI,"Kansas City, MO"
EWR,"Newark, NJ",RSW,"Fort Myers, FL"
EWR,"Newark, NJ",MCO,"Orlando, FL"
EWR,"Newark, NJ",CHS,"Charleston, SC"
EWR,"Newark, NJ",PBI,"West Palm Beach/Palm Beach, FL"
EWR,"Newark, NJ",SAV,"Savannah, GA"
EWR,"Newark, NJ",MDW,"Chicago, IL"
EWR,"Newark, NJ",ORD,"Chicago, IL"
EWR,"Newark, NJ",IAD,"Washington, DC"
EWR,"Newark, NJ",IAD,"Washington, DC"
EWR,"Newark, NJ",FLL,"Fort Lauderdale, FL"
EWR,"Newark, NJ",SJU,"San Juan, PR"
EXI,"Excursion Inlet, AK",JNU,"Juneau, AK"
EXI,"Excursion Inlet, AK",JNU,"Juneau, AK"
EXI,"Excursion Inlet, AK",HNH,"Hoonah, AK"
EYW,"Key West, FL",BHM,"Birmingham, AL"
EYW,"Key West, FL",ATL,"Atlanta, GA"
EYW,"Key West, FL",RBN,"Fort Jefferson, FL"
EYW,"Key West, FL",FLL,"Fort Lauderdale, FL"
EYW,"Key West, FL",ORD,"Chicago, IL"
EYW,"Key West, FL",CLT,"Charlotte, NC"
EYW,"Key West, FL",PHL,"Philadelphia, PA"
EYW,"Key West, FL",DFW,"Dallas/Fort Worth, TX"
EYW,"Key West, FL",MIA,"Miami, FL"
EYW,"Key West, FL",TPA,"Tampa, FL"
EYW,"Key West, FL",FLL,"Fort Lauderdale, FL"
EYW,"Key West, FL",MCO,"Orlando, FL"
EYW,"Key West, FL",MIA,"Miami, FL"
EYW,"Key West, FL",EWR,"Newark, NJ"
EYW,"Key West, FL",CLT,"Charlotte, NC"
EYW,"Key West, FL",PHL,"Philadelphia, PA"
EYW,"Key West, FL",LGA,"New York, NY"
EYW,"Key West, FL",ATL,"Atlanta, GA"
EYW,"Key West, FL",DCA,"Washington, DC"
EYW,"Key West, FL",RIC,"Richmond, VA"
EYW,"Key West, FL",MPB,"Miami, FL"
EYW,"Key West, FL",FLL,"Fort Lauderdale, FL"
EYW,"Key West, FL",CVG,"Cincinnati, OH"
EYW,"Key West, FL",AVL,"Asheville, NC"
EYW,"Key West, FL",SFB,"Sanford, FL"
EYW,"Key West, FL",IND,"Indianapolis, IN"
EYW,"Key West, FL",PIT,"Pittsburgh, PA"
EYW,"Key West, FL",PIE,"St. Petersburg, FL"
EYW,"Key West, FL",BNA,"Nashville, TN"
FAI,"Fairbanks, AK",MSP,"Minneapolis, MN"
FAI,"Fairbanks, AK",SEA,"Seattle, WA"
FAI,"Fairbanks, AK",FAI,"Fairbanks, AK"
FAI,"Fairbanks, AK",FYU,"Fort Yukon, AK"
FAI,"Fairbanks, AK",WBQ,"Beaver, AK"
FAI,"Fairbanks, AK",SVS,"Stevens Village, AK"
FAI,"Fairbanks, AK",RMP,"Rampart, AK"
FAI,"Fairbanks, AK",CEM,"Central, AK"
FAI,"Fairbanks, AK",IRC,"Circle, AK"
FAI,"Fairbanks, AK",MLY,"Manley Hot Springs, AK"
FAI,"Fairbanks, AK",MNT,"Minto, AK"
FAI,"Fairbanks, AK",SCC,"Deadhorse, AK"
FAI,"Fairbanks, AK",BRW,"Barrow, AK"
FAI,"Fairbanks, AK",FAI,"Fairbanks, AK"
FAI,"Fairbanks, AK",FYU,"Fort Yukon, AK"
FAI,"Fairbanks, AK",CIK,"Chalkyitsik, AK"
FAI,"Fairbanks, AK",KAL,"Kaltag, AK"
FAI,"Fairbanks, AK",WBQ,"Beaver, AK"
FAI,"Fairbanks, AK",SVS,"Stevens Village, AK"
FAI,"Fairbanks, AK",RMP,"Rampart, AK"
FAI,"Fairbanks, AK",CXF,"Coldfoot, AK"
FAI,"Fairbanks, AK",BTT,"Bettles, AK"
FAI,"Fairbanks, AK",A01,"Fairbanks/Ft. Wainwright, AK"
FAI,"Fairbanks, AK",AET,"Allakaket, AK"
FAI,"Fairbanks, AK",SHG,"Shungnak, AK"
FAI,"Fairbanks, AK",ANC,"Anchorage, AK"
FAI,"Fairbanks, AK",AKP,"Anaktuvuk Pass, AK"
FAI,"Fairbanks, AK",EAA,"Eagle, AK"
FAI,"Fairbanks, AK",FYU,"Fort Yukon, AK"
FAI,"Fairbanks, AK",GAL,"Galena, AK"
FAI,"Fairbanks, AK",VEE,"Venetie, AK"
FAI,"Fairbanks, AK",ARC,"Arctic Village, AK"
FAI,"Fairbanks, AK",BTI,"Barter Island, AK"
FAI,"Fairbanks, AK",KAL,"Kaltag, AK"
FAI,"Fairbanks, AK",NUL,"Nulato, AK"
FAI,"Fairbanks, AK",RBY,"Ruby, AK"
FAI,"Fairbanks, AK",HSL,"Huslia, AK"
FAI,"Fairbanks, AK",AKP,"Anaktuvuk Pass, AK"
FAI,"Fairbanks, AK",EAA,"Eagle, AK"
FAI,"Fairbanks, AK",FYU,"Fort Yukon, AK"
FAI,"Fairbanks, AK",GAL,"Galena, AK"
FAI,"Fairbanks, AK",VEE,"Venetie, AK"
FAI,"Fairbanks, AK",ARC,"Arctic Village, AK"
FAI,"Fairbanks, AK",BTI,"Barter Island, AK"
FAI,"Fairbanks, AK",KAL,"Kaltag, AK"
FAI,"Fairbanks, AK",RBY,"Ruby, AK"
FAI,"Fairbanks, AK",HSL,"Huslia, AK"
FAI,"Fairbanks, AK",MCG,"McGrath, AK"
FAI,"Fairbanks, AK",FAI,"Fairbanks, AK"
FAI,"Fairbanks, AK",GBH,"Galbraith Lake, AK"
FAI,"Fairbanks, AK",TAL,"Tanana, AK"
FAI,"Fairbanks, AK",BKC,"Buckland, AK"
FAI,"Fairbanks, AK",TOG,"Togiak, AK"
FAI,"Fairbanks, AK",AKP,"Anaktuvuk Pass, AK"
FAI,"Fairbanks, AK",VEE,"Venetie, AK"
FAI,"Fairbanks, AK",ARC,"Arctic Village, AK"
FAI,"Fairbanks, AK",UTO,"Utopia, AK"
FAI,"Fairbanks, AK",CIK,"Chalkyitsik, AK"
FAI,"Fairbanks, AK",NUL,"Nulato, AK"
FAI,"Fairbanks, AK",KBC,"Birch Creek, AK"
FAI,"Fairbanks, AK",VIK,"Kavik River, AK"
FAI,"Fairbanks, AK",WBQ,"Beaver, AK"
FAI,"Fairbanks, AK",RMP,"Rampart, AK"
FAI,"Fairbanks, AK",MCG,"McGrath, AK"
FAI,"Fairbanks, AK",BTT,"Bettles, AK"
FAI,"Fairbanks, AK",AET,"Allakaket, AK"
FAI,"Fairbanks, AK",AKP,"Anaktuvuk Pass, AK"
FAI,"Fairbanks, AK",FYU,"Fort Yukon, AK"
FAI,"Fairbanks, AK",VEE,"Venetie, AK"
FAI,"Fairbanks, AK",ARC,"Arctic Village, AK"
FAI,"Fairbanks, AK",BTI,"Barter Island, AK"
FAI,"Fairbanks, AK",KGX,"Grayling, AK"
FAI,"Fairbanks, AK",NUI,"Nuiqsut, AK"
FAI,"Fairbanks, AK",ATK,"Atqasuk, AK"
FAI,"Fairbanks, AK",TNC,"Tin City, AK"
FAI,"Fairbanks, AK",KBC,"Birch Creek, AK"
FAI,"Fairbanks, AK",VIK,"Kavik River, AK"
FAI,"Fairbanks, AK",HUS,"Hughes, AK"
FAI,"Fairbanks, AK",HCR,"Holy Cross, AK"
FAI,"Fairbanks, AK",WBQ,"Beaver, AK"
FAI,"Fairbanks, AK",SVS,"Stevens Village, AK"
FAI,"Fairbanks, AK",RMP,"Rampart, AK"
FAI,"Fairbanks, AK",MOU,"Mountain Village, AK"
FAI,"Fairbanks, AK",SCC,"Deadhorse, AK"
FAI,"Fairbanks, AK",BRW,"Barrow, AK"
FAI,"Fairbanks, AK",FAI,"Fairbanks, AK"
FAI,"Fairbanks, AK",BTT,"Bettles, AK"
FAI,"Fairbanks, AK",UMT,"Umiat, AK"
FAI,"Fairbanks, AK",AET,"Allakaket, AK"
FAI,"Fairbanks, AK",TAL,"Tanana, AK"
FAI,"Fairbanks, AK",AKP,"Anaktuvuk Pass, AK"
FAI,"Fairbanks, AK",FYU,"Fort Yukon, AK"
FAI,"Fairbanks, AK",GAL,"Galena, AK"
FAI,"Fairbanks, AK",VEE,"Venetie, AK"
FAI,"Fairbanks, AK",ARC,"Arctic Village, AK"
FAI,"Fairbanks, AK",BTI,"Barter Island, AK"
FAI,"Fairbanks, AK",NUI,"Nuiqsut, AK"
FAI,"Fairbanks, AK",CIK,"Chalkyitsik, AK"
FAI,"Fairbanks, AK",KAL,"Kaltag, AK"
FAI,"Fairbanks, AK",CXF,"Coldfoot, AK"
FAI,"Fairbanks, AK",KYU,"Koyukuk, AK"
FAI,"Fairbanks, AK",LMA,"Lake Minchumina, AK"
FAI,"Fairbanks, AK",NUL,"Nulato, AK"
FAI,"Fairbanks, AK",RBY,"Ruby, AK"
FAI,"Fairbanks, AK",KBC,"Birch Creek, AK"
FAI,"Fairbanks, AK",HUS,"Hughes, AK"
FAI,"Fairbanks, AK",HSL,"Huslia, AK"
FAI,"Fairbanks, AK",SCC,"Deadhorse, AK"
FAI,"Fairbanks, AK",MCG,"McGrath, AK"
FAI,"Fairbanks, AK",BRW,"Barrow, AK"
FAI,"Fairbanks, AK",FAI,"Fairbanks, AK"
FAI,"Fairbanks, AK",SLQ,"Sleetmute, AK"
FAI,"Fairbanks, AK",BTT,"Bettles, AK"
FAI,"Fairbanks, AK",UMT,"Umiat, AK"
FAI,"Fairbanks, AK",AET,"Allakaket, AK"
FAI,"Fairbanks, AK",TAL,"Tanana, AK"
FAI,"Fairbanks, AK",EAA,"Eagle, AK"
FAI,"Fairbanks, AK",FYU,"Fort Yukon, AK"
FAI,"Fairbanks, AK",GAL,"Galena, AK"
FAI,"Fairbanks, AK",VEE,"Venetie, AK"
FAI,"Fairbanks, AK",ARC,"Arctic Village, AK"
FAI,"Fairbanks, AK",ANI,"Aniak, AK"
FAI,"Fairbanks, AK",CXF,"Coldfoot, AK"
FAI,"Fairbanks, AK",NUL,"Nulato, AK"
FAI,"Fairbanks, AK",A01,"Fairbanks/Ft. Wainwright, AK"
FAI,"Fairbanks, AK",A26,"Ivotuk, AK"
FAI,"Fairbanks, AK",DCK,"Dahl Creek, AK"
FAI,"Fairbanks, AK",RLU,"Bornite/Ruby Creek, AK"
FAI,"Fairbanks, AK",HUS,"Hughes, AK"
FAI,"Fairbanks, AK",WBQ,"Beaver, AK"
FAI,"Fairbanks, AK",BTT,"Bettles, AK"
FAI,"Fairbanks, AK",UMT,"Umiat, AK"
FAI,"Fairbanks, AK",TAL,"Tanana, AK"
FAI,"Fairbanks, AK",EAA,"Eagle, AK"
FAI,"Fairbanks, AK",FYU,"Fort Yukon, AK"
FAI,"Fairbanks, AK",ARC,"Arctic Village, AK"
FAI,"Fairbanks, AK",A26,"Ivotuk, AK"
FAI,"Fairbanks, AK",RLU,"Bornite/Ruby Creek, AK"
FAI,"Fairbanks, AK",SEA,"Seattle, WA"
FAI,"Fairbanks, AK",ANC,"Anchorage, AK"
FAI,"Fairbanks, AK",ANC,"Anchorage, AK"
FAI,"Fairbanks, AK",ANC,"Anchorage, AK"
FAI,"Fairbanks, AK",GBH,"Galbraith Lake, AK"
FAI,"Fairbanks, AK",PPC,"Prospect Creek, AK"
FAI,"Fairbanks, AK",PDX,"Portland, OR"
FAI,"Fairbanks, AK",ANC,"Anchorage, AK"
FAI,"Fairbanks, AK",ORD,"Chicago, IL"
FAI,"Fairbanks, AK",MLL,"Marshall, AK"
FAI,"Fairbanks, AK",ANC,"Anchorage, AK"
FAI,"Fairbanks, AK",MCG,"McGrath, AK"
FAI,"Fairbanks, AK",AET,"Allakaket, AK"
FAI,"Fairbanks, AK",WBQ,"Beaver, AK"
FAR,"Fargo, ND",MSP,"Minneapolis, MN"
FAR,"Fargo, ND",MOT,"Minot, ND"
FAR,"Fargo, ND",MEM,"Memphis, TN"
FAR,"Fargo, ND",DIK,"Dickinson, ND"
FAR,"Fargo, ND",BJI,"Bemidji, MN"
FAR,"Fargo, ND",XWA,"Williston, ND"
FAR,"Fargo, ND",BIS,"Bismarck/Mandan, ND"
FAR,"Fargo, ND",ORD,"Chicago, IL"
FAR,"Fargo, ND",DEN,"Denver, CO"
FAR,"Fargo, ND",ORD,"Chicago, IL"
FAR,"Fargo, ND",DEN,"Denver, CO"
FAR,"Fargo, ND",MSP,"Minneapolis, MN"
FAR,"Fargo, ND",DFW,"Dallas/Fort Worth, TX"
FAR,"Fargo, ND",CLE,"Cleveland, OH"
FAR,"Fargo, ND",MSP,"Minneapolis, MN"
FAR,"Fargo, ND",RFD,"Rockford, IL"
FAR,"Fargo, ND",DFW,"Dallas/Fort Worth, TX"
FAR,"Fargo, ND",PHX,"Phoenix, AZ"
FAR,"Fargo, ND",SDF,"Louisville, KY"
FAR,"Fargo, ND",ORD,"Chicago, IL"
FAR,"Fargo, ND",LAS,"Las Vegas, NV"
FAR,"Fargo, ND",AZA,"Phoenix, AZ"
FAR,"Fargo, ND",SFB,"Sanford, FL"
FAR,"Fargo, ND",BNA,"Nashville, TN"
FAR,"Fargo, ND",LAX,"Los Angeles, CA"
FAR,"Fargo, ND",IFP,"Bullhead City, AZ"
FAT,"Fresno, CA",PHX,"Phoenix, AZ"
FAT,"Fresno, CA",ONT,"Ontario, CA"
FAT,"Fresno, CA",OAK,"Oakland, CA"
FAT,"Fresno, CA",SBD,"San Bernardino, CA"
FAT,"Fresno, CA",DFW,"Dallas/Fort Worth, TX"
FAT,"Fresno, CA",PHX,"Phoenix, AZ"
FAT,"Fresno, CA",EEN,"Keene, NH"
FAT,"Fresno, CA",SEA,"Seattle, WA"
FAT,"Fresno, CA",PDX,"Portland, OR"
FAT,"Fresno, CA",DEN,"Denver, CO"
FAT,"Fresno, CA",SLC,"Salt Lake City, UT"
FAT,"Fresno, CA",SAN,"San Diego, CA"
FAT,"Fresno, CA",SEA,"Seattle, WA"
FAT,"Fresno, CA",PDX,"Portland, OR"
FAT,"Fresno, CA",LAX,"Los Angeles, CA"
FAT,"Fresno, CA",PHX,"Phoenix, AZ"
FAT,"Fresno, CA",SFO,"San Francisco, CA"
FAT,"Fresno, CA",ONT,"Ontario, CA"
FAT,"Fresno, CA",RNO,"Reno, NV"
FAT,"Fresno, CA",SDF,"Louisville, KY"
FAT,"Fresno, CA",RNO,"Reno, NV"
FAT,"Fresno, CA",LAS,"Las Vegas, NV"
FAT,"Fresno, CA",DEN,"Denver, CO"
FAT,"Fresno, CA",LAS,"Las Vegas, NV"
FAT,"Fresno, CA",SAN,"San Diego, CA"
FAT,"Fresno, CA",MSY,"New Orleans, LA"
FAT,"Fresno, CA",ORD,"Chicago, IL"
FAT,"Fresno, CA",STL,"St. Louis, MO"
FAT,"Fresno, CA",DEN,"Denver, CO"
FAT,"Fresno, CA",JAX,"Jacksonville, FL"
FAT,"Fresno, CA",MSN,"Madison, WI"
FAY,"Fayetteville, NC",ATL,"Atlanta, GA"
FAY,"Fayetteville, NC",ATL,"Atlanta, GA"
FAY,"Fayetteville, NC",CLT,"Charlotte, NC"
FAY,"Fayetteville, NC",DFW,"Dallas/Fort Worth, TX"
FAY,"Fayetteville, NC",ATL,"Atlanta, GA"
FAY,"Fayetteville, NC",CLT,"Charlotte, NC"
FAY,"Fayetteville, NC",CLT,"Charlotte, NC"
FAY,"Fayetteville, NC",ACY,"Atlantic City, NJ"
FAY,"Fayetteville, NC",DFW,"Dallas/Fort Worth, TX"
FBK,"Fairbanks, AK",AET,"Allakaket, AK"
FBK,"Fairbanks, AK",AET,"Allakaket, AK"
FBK,"Fairbanks, AK",LMA,"Lake Minchumina, AK"
FBK,"Fairbanks, AK",KSM,"St. Mary's, AK"
FBS,"Friday Harbor, WA",LKE,"Seattle, WA"
FBS,"Friday Harbor, WA",DHB,"Deer Harbor, WA"
FBS,"Friday Harbor, WA",KEH,"Kenmore, WA"
FBS,"Friday Harbor, WA",LPS,"Lopez Island, WA"
FBS,"Friday Harbor, WA",RSJ,"Rosario, WA"
FBS,"Friday Harbor, WA",WSX,"Westsound, WA"
FBS,"Friday Harbor, WA",FBS,"Friday Harbor, WA"
FBS,"Friday Harbor, WA",RCE,"Roche Harbor, WA"
FBS,"Friday Harbor, WA",RSJ,"Rosario, WA"
FBS,"Friday Harbor, WA",KEH,"Kenmore, WA"
FCA,"Kalispell, MT",SLC,"Salt Lake City, UT"
FCA,"Kalispell, MT",MSP,"Minneapolis, MN"
FCA,"Kalispell, MT",GTF,"Great Falls, MT"
FCA,"Kalispell, MT",ORD,"Chicago, IL"
FCA,"Kalispell, MT",DFW,"Dallas/Fort Worth, TX"
FCA,"Kalispell, MT",LGA,"New York, NY"
FCA,"Kalispell, MT",TPA,"Tampa, FL"
FCA,"Kalispell, MT",TEB,"Teterboro, NJ"
FCA,"Kalispell, MT",VNY,"Van Nuys, CA"
FCA,"Kalispell, MT",SNA,"Santa Ana, CA"
FCA,"Kalispell, MT",VWW,"Deer Lodge, MT"
FCA,"Kalispell, MT",GEG,"Spokane, WA"
FCA,"Kalispell, MT",SEA,"Seattle, WA"
FCA,"Kalispell, MT",PDX,"Portland, OR"
FCA,"Kalispell, MT",DEN,"Denver, CO"
FCA,"Kalispell, MT",DEN,"Denver, CO"
FCA,"Kalispell, MT",SLC,"Salt Lake City, UT"
FCA,"Kalispell, MT",SAN,"San Diego, CA"
FCA,"Kalispell, MT",LAX,"Los Angeles, CA"
FCA,"Kalispell, MT",SFO,"San Francisco, CA"
FCA,"Kalispell, MT",LAS,"Las Vegas, NV"
FCA,"Kalispell, MT",OAK,"Oakland, CA"
FCA,"Kalispell, MT",AZA,"Phoenix, AZ"
FCA,"Kalispell, MT",LAX,"Los Angeles, CA"
FCA,"Kalispell, MT",MSP,"Minneapolis, MN"
FCA,"Kalispell, MT",ORD,"Chicago, IL"
FCA,"Kalispell, MT",DEN,"Denver, CO"
FCA,"Kalispell, MT",FSD,"Sioux Falls, SD"
FCA,"Kalispell, MT",IAH,"Houston, TX"
